BURNUP,TF,TM,BOR,GROUP,ABSORPTION,CAPTURE,FISSION,NU-FISSION,TRANSPORT,OUT-SCATTER,DIFF(1/3TR),assembly
2,1019.3,557,1600,1,0.0146333,0.0114135,0.00321979,0.00820553,0.239953,0.0171233,1.38916,3
2,1019.3,557,1600,2,0.322196,0.288783,0.0334129,0.0850102,0.960986,0.0055617,0.346866,3
2.5,1019.3,557,1600,1,0.0144634,0.011245,0.00321845,0.00821366,0.239759,0.0171242,1.39029,3
2.5,1019.3,557,1600,2,0.31344,0.277066,0.0363736,0.0930585,0.955775,0.00544924,0.348757,3
3,1019.3,557,1600,1,0.0143032,0.0110877,0.00321549,0.00821721,0.239547,0.0171152,1.39151,3
3,1019.3,557,1600,2,0.304986,0.265782,0.0392044,0.100745,0.951239,0.0053366,0.35042,3
3.5,1019.3,557,1600,1,0.0141515,0.0109407,0.0032108,0.00821585,0.239321,0.0170978,1.39283,3
3.5,1019.3,557,1600,2,0.296776,0.254863,0.0419131,0.10809,0.947273,0.00522345,0.351887,3
4,1019.3,557,1600,1,0.0140066,0.0108021,0.00320452,0.00820988,0.239082,0.0170737,1.39422,3
4,1019.3,557,1600,2,0.288769,0.244262,0.0445065,0.115112,0.943805,0.00510962,0.35318,3
4.5,1019.3,557,1600,1,0.0138677,0.0106707,0.003197,0.00820032,0.238834,0.0170434,1.39567,3
4.5,1019.3,557,1600,2,0.280924,0.233932,0.0469916,0.12183,0.940781,0.00499484,0.354316,3
5,1019.3,557,1600,1,0.0137347,0.0105464,0.00318834,0.00818744,0.238575,0.0170068,1.39718,3
5,1019.3,557,1600,2,0.273204,0.223829,0.0493747,0.128259,0.938154,0.00487883,0.355308,3
5.5,1019.3,557,1600,1,0.0136076,0.0104291,0.00317854,0.00817129,0.238307,0.0169639,1.39876,3
5.5,1019.3,557,1600,2,0.265572,0.213909,0.0516624,0.134417,0.935892,0.00476127,0.356166,3
6,1019.3,557,1600,1,0.0134862,0.0103186,0.00316763,0.00815197,0.23803,0.0169147,1.40039,3
6,1019.3,557,1600,2,0.257998,0.204138,0.0538601,0.14032,0.933969,0.0046419,0.3569,3
6.5,1019.3,557,1600,1,0.0133704,0.0102147,0.00315567,0.00812958,0.237743,0.016859,1.40207,3
6.5,1019.3,557,1600,2,0.250457,0.194484,0.0559727,0.145979,0.932369,0.00452056,0.357512,3
7,1019.3,557,1600,1,0.0132594,0.0101167,0.00314272,0.00810434,0.237448,0.0167967,1.40382,3
7,1019.3,557,1600,2,0.242928,0.184923,0.0580049,0.151407,0.93108,0.00439709,0.358007,3
7.5,1019.3,557,1600,1,0.0131531,0.0100244,0.00312875,0.00807621,0.237143,0.016728,1.40562,3
7.5,1019.3,557,1600,2,0.2354,0.17544,0.05996,0.156612,0.930102,0.00427153,0.358383,3
8,1019.3,557,1600,1,0.0130513,0.00993749,0.00311379,0.0080452,0.236828,0.0166525,1.40749,3
8,1019.3,557,1600,2,0.227874,0.166032,0.0618418,0.161606,0.929445,0.00414406,0.358637,3
8.5,1019.3,557,1600,1,0.012954,0.00985611,0.00309788,0.00801151,0.236504,0.0165703,1.40942,3
8.5,1019.3,557,1600,2,0.220367,0.156715,0.0636527,0.166393,0.929125,0.00401526,0.35876,3
9,1019.3,557,1600,1,0.0128614,0.0097803,0.00308106,0.0079752,0.236172,0.0164818,1.4114,3
9,1019.3,557,1600,2,0.212937,0.147546,0.0653909,0.170973,0.92916,0.00388629,0.358747,3
9.5,1019.3,557,1600,1,0.0127737,0.00971039,0.00306336,0.00793634,0.235833,0.0163877,1.41343,3
9.5,1019.3,557,1600,2,0.205658,0.138606,0.0670523,0.175335,0.929562,0.00375881,0.358592,3
10,1019.3,557,1600,1,0.0126916,0.00964665,0.00304496,0.00789544,0.235493,0.01629,1.41547,3
10,1019.3,557,1600,2,0.198643,0.130019,0.0686242,0.179451,0.930314,0.0036351,0.358302,3
10.5,1019.3,557,1600,1,0.012616,0.00958994,0.00302609,0.00785303,0.235157,0.0161905,1.4175,3
10.5,1019.3,557,1600,2,0.192009,0.121918,0.0700907,0.183285,0.931364,0.0035173,0.357898,3
11,1019.3,557,1600,1,0.0125477,0.00954075,0.00300691,0.0078096,0.23483,0.0160916,1.41946,3
11,1019.3,557,1600,2,0.185844,0.114408,0.0714359,0.186801,0.932641,0.00340732,0.357408,3
11.5,1019.3,557,1600,1,0.012487,0.00949941,0.00298758,0.00776556,0.23452,0.0159955,1.42134,3
11.5,1019.3,557,1600,2,0.180216,0.107569,0.0726464,0.189969,0.934062,0.0033065,0.356864,3
12,1019.3,557,1600,1,0.0124345,0.00946619,0.0029683,0.0077214,0.234231,0.015904,1.4231,3
12,1019.3,557,1600,2,0.175153,0.101439,0.0737137,0.192769,0.935549,0.00321562,0.356297,3
12.5,1019.3,557,1600,1,0.0123904,0.00944124,0.00294921,0.0076775,0.233967,0.0158187,1.4247,3
12.5,1019.3,557,1600,2,0.170672,0.096041,0.0746313,0.195189,0.937028,0.00313502,0.355735,3
13,1019.3,557,1600,1,0.0123549,0.00942443,0.00293044,0.00763422,0.233731,0.0157409,1.42614,3
13,1019.3,557,1600,2,0.166775,0.0913779,0.0753975,0.197225,0.938435,0.00306474,0.355201,3
13.5,1019.3,557,1600,1,0.0123275,0.00941542,0.00291209,0.00759183,0.233523,0.0156714,1.42741,3
13.5,1019.3,557,1600,2,0.163435,0.0874194,0.0760154,0.198888,0.939729,0.00300437,0.354712,3
14,1019.3,557,1600,1,0.0123078,0.00941362,0.0028942,0.00755044,0.233345,0.0156104,1.4285,3
14,1019.3,557,1600,2,0.160611,0.0841194,0.0764913,0.200194,0.940886,0.0029532,0.354276,3
14.5,1019.3,557,1600,1,0.0122952,0.00941834,0.00287682,0.00751022,0.233195,0.0155578,1.42942,3
14.5,1019.3,557,1600,2,0.158255,0.0814175,0.076838,0.201175,0.941892,0.00291041,0.353898,3
15,1019.3,557,1600,1,0.0122888,0.0094288,0.00285995,0.00747115,0.233071,0.0155129,1.43018,3
15,1019.3,557,1600,2,0.156314,0.0792463,0.0770682,0.201863,0.942747,0.00287502,0.353577,3
15.5,1019.3,557,1600,1,0.0122876,0.00944407,0.00284353,0.00743312,0.23297,0.0154754,1.4308,3
15.5,1019.3,557,1600,2,0.154727,0.0775316,0.0771949,0.202292,0.943468,0.00284595,0.353306,3
16,1019.3,557,1600,1,0.0122909,0.00946335,0.00282755,0.00739611,0.232889,0.0154442,1.4313,3
16,1019.3,557,1600,2,0.153439,0.0762053,0.0772333,0.202499,0.944066,0.00282225,0.353083,3
16.5,1019.3,557,1600,1,0.0122978,0.00948585,0.00281197,0.00736004,0.232824,0.0154187,1.4317,3
16.5,1019.3,557,1600,2,0.1524,0.0752026,0.0771973,0.202518,0.944557,0.002803,0.352899,3
17,1019.3,557,1600,1,0.0123076,0.00951087,0.00279676,0.00732482,0.232774,0.0153978,1.432,3
17,1019.3,557,1600,2,0.151564,0.0744638,0.0770999,0.202383,0.944957,0.00278738,0.35275,3
17.5,1019.3,557,1600,1,0.0123196,0.00953774,0.00278186,0.00729036,0.232735,0.0153808,1.43224,3
17.5,1019.3,557,1600,2,0.150889,0.0739359,0.0769532,0.202124,0.945283,0.00277465,0.352628,3
18,1019.3,557,1600,1,0.0123331,0.00956588,0.00276724,0.00725654,0.232705,0.0153671,1.43243,3
18,1019.3,557,1600,2,0.150341,0.073573,0.0767678,0.201767,0.945548,0.00276418,0.352529,3
18.5,1019.3,557,1600,1,0.0123477,0.00959488,0.00275286,0.0072233,0.232681,0.0153559,1.43258,3
18.5,1019.3,557,1600,2,0.149889,0.0733367,0.0765527,0.201334,0.945766,0.00275544,0.352448,3
19,1019.3,557,1600,1,0.0123631,0.00962441,0.00273868,0.00719054,0.232663,0.0153467,1.43269,3
19,1019.3,557,1600,2,0.14951,0.0731951,0.0763151,0.200844,0.945947,0.00274799,0.35238,3
19.5,1019.3,557,1600,1,0.0123789,0.0096542,0.00272469,0.00715821,0.232648,0.015339,1.43278,3
19.5,1019.3,557,1600,2,0.149185,0.0731237,0.0760611,0.200311,0.946101,0.00274151,0.352323,3
20,1019.3,557,1600,1,0.0123949,0.00968402,0.00271085,0.00712623,0.232636,0.0153326,1.43286,3
20,1019.3,557,1600,2,0.148898,0.0731032,0.0757951,0.199748,0.946233,0.00273573,0.352274,3
20.5,1019.3,557,1600,1,0.012411,0.0097138,0.00269716,0.00709461,0.232625,0.015327,1.43292,3
20.5,1019.3,557,1600,2,0.14864,0.0731191,0.0755205,0.199162,0.94635,0.00273044,0.352231,3
21,1019.3,557,1600,1,0.0124271,0.00974345,0.0026836,0.00706329,0.232616,0.0153222,1.43298,3
21,1019.3,557,1600,2,0.148401,0.0731609,0.0752398,0.198559,0.946454,0.00272551,0.352192,3
22.5,1019.3,557,1600,1,0.0124745,0.00983053,0.00264396,0.00697189,0.232594,0.0153112,1.43311,3
22.5,1019.3,557,1600,2,0.147794,0.0734126,0.0743814,0.196708,0.946713,0.00271272,0.352096,3
25,1019.3,557,1600,1,0.0125491,0.00996921,0.00257988,0.00682408,0.232558,0.0152984,1.43333,3
25,1019.3,557,1600,2,0.146837,0.0739027,0.0729348,0.193561,0.947071,0.00269239,0.351962,3
27.5,1019.3,557,1600,1,0.0126196,0.0101022,0.00251738,0.00667943,0.23252,0.015289,1.43357,3
27.5,1019.3,557,1600,2,0.145832,0.0743574,0.0714747,0.190342,0.947381,0.00267115,0.351847,3
30,1019.3,557,1600,1,0.0126865,0.0102298,0.00245663,0.00653848,0.232479,0.0152822,1.43382,3
30,1019.3,557,1600,2,0.144799,0.0747821,0.070017,0.187096,0.947651,0.00264941,0.351747,3
32.5,1019.3,557,1600,1,0.0127499,0.0103519,0.00239795,0.00640204,0.232435,0.0152778,1.43409,3
32.5,1019.3,557,1600,2,0.14374,0.0751747,0.0685649,0.183833,0.947884,0.00262721,0.35166,3
35,1019.3,557,1600,1,0.0128107,0.0104693,0.00234144,0.00627033,0.232388,0.015275,1.43438,3
35,1019.3,557,1600,2,0.142656,0.0755352,0.0671204,0.180558,0.948084,0.00260458,0.351586,3
0,1019.3,557,1800,1,0.0154528,0.0122481,0.00320475,0.00811733,0.240481,0.0169393,1.38611,3
0,1019.3,557,1800,2,0.3605,0.339482,0.0210184,0.0512155,0.992494,0.00599025,0.335854,3
0.1,1019.3,557,1800,1,0.0154136,0.0122106,0.00320303,0.00811441,0.240468,0.0169602,1.38619,3
0.1,1019.3,557,1800,2,0.358617,0.337238,0.0213791,0.0521756,0.990315,0.0059716,0.336593,3
0.5,1019.3,557,1800,1,0.0152515,0.0120426,0.00320892,0.00814013,0.2404,0.0170091,1.38658,3
0.5,1019.3,557,1800,2,0.35183,0.328036,0.0237947,0.0588043,0.983182,0.00590494,0.339035,3
1,1019.3,557,1800,1,0.0150499,0.0118348,0.00321518,0.00816943,0.240283,0.017052,1.38725,3
1,1019.3,557,1800,2,0.34257,0.315503,0.0270673,0.0677462,0.974844,0.00580515,0.341935,3
1.5,1019.3,557,1800,1,0.0148581,0.0116398,0.00321826,0.00818991,0.240135,0.0170783,1.38811,3
1.5,1019.3,557,1800,2,0.333085,0.302775,0.0303105,0.076577,0.96758,0.00569477,0.344502,3
2,1019.3,557,1800,1,0.0146801,0.0114611,0.00321894,0.00820374,0.239963,0.0170899,1.3891,3
2,1019.3,557,1800,2,0.324019,0.290612,0.0334068,0.0850038,0.961524,0.00558353,0.346672,3
2.5,1019.3,557,1800,1,0.0145117,0.011294,0.00321775,0.00821226,0.239772,0.0170912,1.39021,3
2.5,1019.3,557,1800,2,0.31532,0.278959,0.0363607,0.0930379,0.95633,0.00547223,0.348555,3
3,1019.3,557,1800,1,0.0143529,0.011138,0.00321495,0.00821626,0.239563,0.0170827,1.39142,3
3,1019.3,557,1800,2,0.306922,0.267737,0.039185,0.100711,0.951803,0.00536075,0.350212,3
3.5,1019.3,557,1800,1,0.0142027,0.0109922,0.00321043,0.00821535,0.23934,0.017066,1.39272,3
3.5,1019.3,557,1800,2,0.298768,0.25688,0.0418876,0.108044,0.947843,0.00524881,0.351676,3
4,1019.3,557,1800,1,0.0140591,0.0108547,0.00320434,0.00820988,0.239105,0.0170427,1.39409,3
4,1019.3,557,1800,2,0.290817,0.246342,0.0444751,0.115055,0.944376,0.00513622,0.352967,3
4.5,1019.3,557,1800,1,0.0139215,0.0107244,0.00319702,0.00820086,0.23886,0.0170133,1.39552,3
4.5,1019.3,557,1800,2,0.28303,0.236076,0.0469545,0.121761,0.941347,0.00502272,0.354102,3
5,1019.3,557,1800,1,0.0137897,0.0106011,0.00318858,0.00818857,0.238606,0.0169778,1.39701,3
5,1019.3,557,1800,2,0.27537,0.226038,0.049332,0.12818,0.938713,0.00490804,0.355096,3
5.5,1019.3,557,1800,1,0.0136638,0.0104847,0.00317901,0.00817305,0.238342,0.0169363,1.39855,3
5.5,1019.3,557,1800,2,0.2678,0.216186,0.051614,0.134328,0.936439,0.00479189,0.355958,3
6,1019.3,557,1800,1,0.0135435,0.0103751,0.00316837,0.0081544,0.238069,0.0168885,1.40015,3
6,1019.3,557,1800,2,0.26029,0.206484,0.0538063,0.140221,0.934501,0.00467397,0.356697,3
6.5,1019.3,557,1800,1,0.0134287,0.010272,0.00315668,0.00813273,0.237788,0.0168345,1.40181,3
6.5,1019.3,557,1800,2,0.252818,0.196905,0.0559133,0.14587,0.932879,0.00455416,0.357317,3
7,1019.3,557,1800,1,0.0133188,0.0101748,0.00314402,0.00810828,0.237498,0.0167741,1.40352,3
7,1019.3,557,1800,2,0.24536,0.18742,0.05794,0.151288,0.931566,0.00443228,0.35782,3
7.5,1019.3,557,1800,1,0.0132136,0.0100832,0.00313036,0.00808095,0.237199,0.0167075,1.40529,3
7.5,1019.3,557,1800,2,0.237906,0.178017,0.0598895,0.156485,0.930557,0.00430836,0.358208,3
8,1019.3,557,1800,1,0.0131128,0.00999705,0.00311572,0.00805081,0.236891,0.0166344,1.40712,3
8,1019.3,557,1800,2,0.230454,0.168689,0.0617658,0.161469,0.929862,0.00418257,0.358476,3
8.5,1019.3,557,1800,1,0.0130165,0.00991633,0.00310018,0.00801808,0.236574,0.0165548,1.409,3
8.5,1019.3,557,1800,2,0.223024,0.159453,0.0635707,0.166247,0.929495,0.00405545,0.358618,3
9,1019.3,557,1800,1,0.0129248,0.00984112,0.00308371,0.00798269,0.236249,0.016469,1.41094,3
9,1019.3,557,1800,2,0.215661,0.150357,0.0653039,0.170819,0.929475,0.00392804,0.358625,3
9.5,1019.3,557,1800,1,0.0128381,0.00977171,0.00306637,0.00794478,0.235917,0.0163778,1.41292,3
9.5,1019.3,557,1800,2,0.208442,0.141481,0.0669613,0.175176,0.929813,0.00380189,0.358495,3
10,1019.3,557,1800,1,0.0127567,0.00970833,0.00304834,0.00790482,0.235584,0.016283,1.41492,3
10,1019.3,557,1800,2,0.20147,0.132938,0.0685316,0.179294,0.930498,0.00367922,0.358231,3
10.5,1019.3,557,1800,1,0.0126816,0.00965182,0.0030298,0.00786332,0.235254,0.0161861,1.41691,3
10.5,1019.3,557,1800,2,0.194858,0.124858,0.0699999,0.183137,0.931484,0.00356206,0.357852,3
11,1019.3,557,1800,1,0.0126136,0.00960265,0.00301095,0.00782074,0.234934,0.0160896,1.41884,3
11,1019.3,557,1800,2,0.188703,0.117352,0.0713502,0.18667,0.932703,0.0034524,0.357384,3
11.5,1019.3,557,1800,1,0.0125532,0.00956123,0.00299192,0.00777749,0.234629,0.0159955,1.42068,3
11.5,1019.3,557,1800,2,0.183065,0.110496,0.0725693,0.189863,0.934078,0.00335164,0.356858,3
12,1019.3,557,1800,1,0.0125006,0.00952768,0.0029729,0.00773402,0.234343,0.0159057,1.42242,3
12,1019.3,557,1800,2,0.177981,0.104333,0.0736485,0.192697,0.935529,0.00326053,0.356305,3
12.5,1019.3,557,1800,1,0.0124563,0.00950229,0.00295403,0.00769073,0.234081,0.0158218,1.42401,3
12.5,1019.3,557,1800,2,0.173472,0.0988919,0.0745804,0.195155,0.936984,0.00317953,0.355751,3
13,1019.3,557,1800,1,0.0124204,0.00948492,0.00293546,0.00764799,0.233846,0.0157449,1.42544,3
13,1019.3,557,1800,2,0.169536,0.0941722,0.0753639,0.197238,0.938379,0.00310864,0.355222,3
13.5,1019.3,557,1800,1,0.0123925,0.00947522,0.00291726,0.00760601,0.233639,0.0156759,1.4267,3
13.5,1019.3,557,1800,2,0.166148,0.0901482,0.0760003,0.19895,0.939674,0.0030475,0.354733,3
14,1019.3,557,1800,1,0.0123723,0.00947277,0.00289951,0.00756503,0.233461,0.015615,1.42779,3
14,1019.3,557,1800,2,0.163279,0.0867817,0.0764973,0.200311,0.940835,0.00299558,0.354295,3
14.5,1019.3,557,1800,1,0.0123591,0.0094768,0.00288225,0.00752514,0.23331,0.0155623,1.42872,3
14.5,1019.3,557,1800,2,0.160878,0.0840136,0.0768644,0.201345,0.941851,0.00295202,0.353913,3
15,1019.3,557,1800,1,0.0123521,0.0094866,0.00286548,0.00748636,0.233184,0.0155171,1.42949,3
15,1019.3,557,1800,2,0.158894,0.0817792,0.0771148,0.202086,0.94272,0.0029159,0.353587,3
15.5,1019.3,557,1800,1,0.0123504,0.00950125,0.00284916,0.00744861,0.233081,0.0154792,1.43012,3
15.5,1019.3,557,1800,2,0.157267,0.0800066,0.0772608,0.202565,0.943456,0.00288616,0.353311,3
16,1019.3,557,1800,1,0.0123533,0.00951999,0.00283327,0.00741186,0.232998,0.0154475,1.43063,3
16,1019.3,557,1800,2,0.155946,0.078629,0.0773172,0.202818,0.944069,0.00286187,0.353082,3
16.5,1019.3,557,1800,1,0.0123598,0.00954202,0.00281778,0.00737604,0.232932,0.0154214,1.43103,3
16.5,1019.3,557,1800,2,0.15488,0.0775822,0.0772979,0.202881,0.944574,0.00284215,0.352893,3
17,1019.3,557,1800,1,0.0123693,0.00956663,0.00280265,0.00734108,0.23288,0.0154001,1.43135,3
17,1019.3,557,1800,2,0.154022,0.0768064,0.0772157,0.202786,0.944987,0.00282614,0.352738,3
17.5,1019.3,557,1800,1,0.012381,0.00959316,0.00278785,0.00730688,0.232839,0.0153826,1.4316,3
17.5,1019.3,557,1800,2,0.153331,0.0762483,0.077083,0.202563,0.945325,0.00281312,0.352612,3
18,1019.3,557,1800,1,0.0123944,0.00962104,0.00277332,0.00727334,0.232807,0.0153684,1.4318,3
18,1019.3,557,1800,2,0.152772,0.0758616,0.07691,0.202238,0.945601,0.00280244,0.35251,3
18.5,1019.3,557,1800,1,0.0124089,0.00964983,0.00275903,0.00724037,0.232783,0.0153567,1.43195,3
18.5,1019.3,557,1800,2,0.152313,0.0756067,0.0767062,0.201835,0.945828,0.00279357,0.352425,3
19,1019.3,557,1800,1,0.0124242,0.00967919,0.00274496,0.00720789,0.232763,0.0153471,1.43207,3
19,1019.3,557,1800,2,0.15193,0.0754514,0.076479,0.201372,0.946017,0.00278605,0.352355,3
19.5,1019.3,557,1800,1,0.0124399,0.00970885,0.00273107,0.00717585,0.232747,0.015339,1.43217,3
19.5,1019.3,557,1800,2,0.151605,0.0753703,0.0762344,0.200865,0.946177,0.00277956,0.352295,3
20,1019.3,557,1800,1,0.0124559,0.00973858,0.00271733,0.00714416,0.232734,0.0153323,1.43225,3
20,1019.3,557,1800,2,0.15132,0.0753433,0.075977,0.200325,0.946314,0.0027738,0.352244,3
20.5,1019.3,557,1800,1,0.012472,0.0097683,0.00270375,0.00711284,0.232723,0.0153265,1.43232,3
20.5,1019.3,557,1800,2,0.151066,0.0753551,0.0757106,0.19976,0.946435,0.00276858,0.352199,3
21,1019.3,557,1800,1,0.0124882,0.0097979,0.0026903,0.00708183,0.232713,0.0153213,1.43238,3
21,1019.3,557,1800,2,0.150832,0.0753947,0.0754376,0.199178,0.946544,0.00276374,0.352158,3
22.5,1019.3,557,1800,1,0.0125359,0.00988489,0.00265099,0.00699134,0.232689,0.0153096,1.43253,3
22.5,1019.3,557,1800,2,0.150247,0.0756465,0.0746005,0.197385,0.946812,0.00275129,0.352059,3
25,1019.3,557,1800,1,0.012611,0.0100235,0.00258747,0.00684508,0.23265,0.0152956,1.43276,3
25,1019.3,557,1800,2,0.149334,0.0761472,0.0731869,0.194326,0.947181,0.00273169,0.351921,3
27.5,1019.3,557,1800,1,0.012682,0.0101565,0.00252555,0.00670204,0.23261,0.0152851,1.43301,3
27.5,1019.3,557,1800,2,0.148377,0.076618,0.0717592,0.191195,0.9475,0.00271126,0.351803,3
30,1019.3,557,1800,1,0.0127495,0.0102841,0.00246539,0.00656271,0.232567,0.0152772,1.43328,3
30,1019.3,557,1800,2,0.147394,0.0770598,0.0703339,0.188036,0.947778,0.00269036,0.3517,3
32.5,1019.3,557,1800,1,0.0128133,0.0104061,0.00240728,0.00642785,0.23252,0.0152717,1.43357,3
32.5,1019.3,557,1800,2,0.146384,0.0774696,0.0689142,0.184861,0.948018,0.00266899,0.351611,3
35,1019.3,557,1800,1,0.0128747,0.0105233,0.00235136,0.00629774,0.232471,0.0152678,1.43387,3
35,1019.3,557,1800,2,0.145349,0.0778473,0.0675021,0.181673,0.948224,0.0026472,0.351534,3
0,1019.3,557,0,1,0.00192133,0.00192133,0,0,0.25182,0.0185787,1.3237,TOP
0,1019.3,557,0,2,0.0232317,0.0232317,0,0,1.30037,0.0019511,0.256337,TOP
0,1019.3,557,0,2,0.0127182,0.0127182,0,0,1.33466,0.00193605,0.249752,TOP
0,1019.3,557,200,1,0.00196874,0.00196874,0,0,0.251818,0.0185372,1.32371,TOP
0,1019.3,557,200,2,0.0267441,0.0267441,0,0,1.2984,0.00199175,0.256725,TOP
0,1019.3,557,200,2,0.0159981,0.0159981,0,0,1.33431,0.00197284,0.249816,TOP
0,1019.3,557,400,1,0.00201602,0.00201602,0,0,0.251816,0.0184957,1.32372,TOP
0,1019.3,557,400,2,0.0301692,0.0301692,0,0,1.29656,0.002032,0.257091,TOP
0,1019.3,557,400,2,0.0192586,0.0192586,0,0,1.334,0.00200928,0.249875,TOP
0,1019.3,557,600,1,0.00206318,0.00206318,0,0,0.251815,0.0184542,1.32372,TOP
0,1019.3,557,600,2,0.0335141,0.0335141,0,0,1.29482,0.00207186,0.257436,TOP
0,1019.3,557,600,2,0.0225003,0.0225003,0,0,1.33372,0.00204539,0.249928,TOP
0,1019.3,557,800,1,0.00211019,0.00211019,0,0,0.251814,0.0184128,1.32373,TOP
0,1019.3,557,800,2,0.0367849,0.0367849,0,0,1.29319,0.00211133,0.257761,TOP
0,1019.3,557,800,2,0.0257235,0.0257235,0,0,1.33346,0.00208116,0.249976,TOP
0,1019.3,557,1000,1,0.00215707,0.00215707,0,0,0.251814,0.0183716,1.32373,TOP
0,1019.3,557,1000,2,0.0399869,0.0399869,0,0,1.29164,0.00215043,0.258069,TOP
0,1019.3,557,1000,2,0.0289286,0.0289286,0,0,1.33324,0.00211662,0.250018,TOP
0,1019.3,557,1200,1,0.00220381,0.00220381,0,0,0.251814,0.0183304,1.32373,TOP
0,1019.3,557,1200,2,0.0431272,0.0431272,0,0,1.29018,0.00218917,0.258361,TOP
0,1019.3,557,1200,2,0.0321159,0.0321159,0,0,1.33304,0.00215175,0.250054,TOP
0,1019.3,557,1400,1,0.0022504,0.0022504,0,0,0.251813,0.0182894,1.32373,TOP
0,1019.3,557,1400,2,0.0462058,0.0462058,0,0,1.28881,0.00222755,0.258636,TOP
0,1019.3,557,1400,2,0.0384387,0.0384387,0,0,1.33274,0.00222108,0.250112,TOP
0,1019.3,557,1800,1,0.00234317,0.00234317,0,0,0.251813,0.0182077,1.32373,TOP
0,1019.3,557,1800,2,0.0521992,0.0521992,0,0,1.28629,0.00230326,0.259143,TOP
0,1019.3,557,0,1,0.00134985,0.00134985,0,0,0.23611,0.0191123,1.41177,BOT
0,1019.3,557,0,2,0.0292113,0.0292113,0,0,1.12007,0.00222105,0.2976,BOT
0,1019.3,557,200,1,0.00140042,0.00140042,0,0,0.236116,0.0190707,1.41174,BOT
0,1019.3,557,200,2,0.0314449,0.0314449,0,0,1.11991,0.00225466,0.297643,BOT
0,1019.3,557,400,1,0.00145082,0.00145082,0,0,0.236121,0.0190292,1.41171,BOT
0,1019.3,557,400,2,0.0336627,0.0336627,0,0,1.11977,0.00228796,0.297681,BOT
0,1019.3,557,600,1,0.00150106,0.00150106,0,0,0.236126,0.0189879,1.41167,BOT
0,1019.3,557,600,2,0.0358721,0.0358721,0,0,1.11966,0.00232103,0.29771,BOT
0,1019.3,557,800,1,0.00155115,0.00155115,0,0,0.236131,0.0189468,1.41165,BOT
0,1019.3,557,800,2,0.0380694,0.0380694,0,0,1.11957,0.00235384,0.297732,BOT
0,1019.3,557,1000,1,0.00160107,0.00160107,0,0,0.236136,0.0189058,1.41162,BOT
0,1019.3,557,1000,2,0.0402549,0.0402549,0,0,1.11951,0.00238638,0.297748,BOT
0,1019.3,557,1200,1,0.00165084,0.00165084,0,0,0.23614,0.018865,1.41159,BOT
0,1019.3,557,1200,2,0.0424285,0.0424285,0,0,1.11948,0.00241867,0.297758,BOT
0,1019.3,557,1400,1,0.00170046,0.00170046,0,0,0.236144,0.0188243,1.41157,BOT
0,1019.3,557,1400,2,0.0445905,0.0445905,0,0,1.11946,0.0024507,0.297763,BOT
0,1019.3,557,1800,1,0.00179923,0.00179923,0,0,0.236152,0.0187435,1.41152,BOT
0,1019.3,557,1800,2,0.0488802,0.0488802,0,0,1.11949,0.002514,0.297755,BOT
0,1019.3,557,600,2,0.0225003,0.0225003,0,0,1.33372,0.00204539,0.249928,RAD
0,1019.3,557,800,1,0.00211019,0.00211019,0,0,0.251814,0.0184128,1.32373,RAD
0,1019.3,557,800,2,0.0367849,0.0367849,0,0,1.29319,0.00211133,0.257761,RAD
0,1019.3,557,800,2,0.0257235,0.0257235,0,0,1.33346,0.00208116,0.249976,RAD
0,1019.3,557,1000,1,0.00215707,0.00215707,0,0,0.251814,0.0183716,1.32373,RAD
0,1019.3,557,1000,2,0.0399869,0.0399869,0,0,1.29164,0.00215043,0.258069,RAD
0,1019.3,557,1000,2,0.0289286,0.0289286,0,0,1.33324,0.00211662,0.250018,RAD
0,1019.3,557,1200,1,0.00220381,0.00220381,0,0,0.251814,0.0183304,1.32373,RAD
0,1019.3,557,1200,2,0.0431272,0.0431272,0,0,1.29018,0.00218917,0.258361,RAD
0,1019.3,557,1200,2,0.0321159,0.0321159,0,0,1.33304,0.00215175,0.250054,RAD
0,1019.3,557,1400,1,0.0022504,0.0022504,0,0,0.251813,0.0182894,1.32373,RAD
0,1019.3,557,1400,2,0.0462058,0.0462058,0,0,1.28881,0.00222755,0.258636,RAD
0,1019.3,557,1400,2,0.0384387,0.0384387,0,0,1.33274,0.00222108,0.250112,RAD
0,1019.3,557,1800,1,0.00234317,0.00234317,0,0,0.251813,0.0182077,1.32373,RAD
0,1019.3,557,1800,2,0.0521992,0.0521992,0,0,1.28629,0.00230326,0.259143,RAD
